recipename,Total Fat,Saturated Fat,Cholesterol,Sodium,Potassium,Total Carbohydrates,Dietary Fiber,Protein,Sugars,Vitamin A,Vitamin C,Calcium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate,Calories,Health Score,ratings,class_prob,labels
creamy penne pasta primavera,0.3415384615384615,0.6,0.22,0.10416666666666667,0.15771428571428572,0.217,0.22,0.368,0.19047619047619047,1.3238,0.26666666666666666,0.221,0.2222222222222222,0.0,0.4,0.0,0.1575,0.14,518,-5.964191743999999,4.164589803375032,0.9417175620126299,3
creamy shrimp casserole,0.18307692307692308,0.3,0.42,0.25583333333333336,0.08199999999999999,0.07633333333333332,0.07200000000000001,0.318,0.19047619047619047,0.1768,0.08333333333333333,0.129,0.16666666666666666,0.0,0.35,0.0,0.1,0.1325,263,-3.298708217333333,4.055455611796487,0.7143569583616816,3
crock pot or slow cooked flank steak,0.21846153846153848,0.3,0.2333333333333333,0.04125,0.17685714285714285,0.009000000000000001,0.024,0.728,0.031746031746031744,0.3014,0.03333333333333333,0.055,0.16666666666666666,0.0,0.8,0.5,0.1025,0.065,292,1.286158034666666,4.181431187394934,0.9963843420423804,0
crunchy walnut crusted salmon filets,0.476923076923077,0.2,0.14,0.04625,0.07971428571428571,0.02633333333333333,0.10800000000000001,0.39,0.0,0.0214,0.15,0.022,0.0,0.0,0.4,0.0,0.0575,0.0725,388,-0.7822477320000001,3.8036607232160717,0.9957609514322354,0
curried brown rice,0.08923076923076922,0.05,0.0,0.19875,0.01657142857142857,0.14466666666666667,0.14400000000000002,0.094,0.09523809523809523,0.103,0.05,0.033,0.05555555555555555,0.0,0.0,0.0,0.0175,0.0125,233,-1.8295689733333331,4.4707523422276445,0.9999985650882542,1
curried pork burgers,0.28307692307692306,0.35,0.33,0.23416666666666666,0.08742857142857142,0.01,0.012,0.428,0.031746031746031744,0.0972,0.06666666666666668,0.111,0.1111111111111111,0.6666666666666666,0.2,0.0,0.065,0.035,269,-2.520893569333333,4.083974852831078,0.9794233614556487,0
curry chicken and rice,0.5538461538461539,0.95,0.44666666666666666,0.65375,0.15857142857142856,0.16699999999999998,0.152,0.6,0.19047619047619047,0.2808,0.1,0.18600000000000005,0.16666666666666666,0.0,0.6,0.0,0.1125,0.1025,642,-11.516610904,4.44117864453087,0.8326002092991769,2
dads homemade corn dogs,0.5846153846153846,0.6,0.23666666666666664,0.56125,0.07028571428571427,0.11833333333333332,0.044000000000000004,0.3,0.25396825396825395,0.0302,0.0,0.18600000000000005,0.16666666666666666,0.0,0.35,0.0,0.0575,0.185,545,-9.458839276,4.349469300976482,0.9524930766841043,3
dans meat wrap,0.5507692307692307,0.8,0.35,1.09,0.232,0.17700000000000002,0.2,0.8540000000000001,0.2857142857142857,0.196,0.25,0.14300000000000002,0.3333333333333333,0.0,0.25,0.0,0.1425,0.26,699,-11.319357980000005,4.153251031691303,0.9999352733082121,2
dead man meatloaf,0.2784615384615385,0.35,0.4266666666666667,0.36541666666666667,0.13285714285714287,0.06833333333333333,0.055999999999999994,0.556,0.2857142857142857,0.0968,0.11666666666666667,0.061,0.16666666666666666,0.0,0.55,0.0,0.085,0.11,358,-3.2961391506666677,3.814141810913061,0.8570903951942501,3
deconstructed chicken kiev,0.7446153846153846,1.1,0.5133333333333333,0.3541666666666667,0.15885714285714286,0.16666666666666666,0.20800000000000002,0.7140000000000001,0.12698412698412698,0.5572,0.4166666666666667,0.315,0.2222222222222222,0.0,0.9,0.5,0.165,0.2625,769,-10.860736035999999,4.2300088837693774,0.9948797097226093,2
delicious black bean burgers,0.08153846153846153,0.05,0.15333333333333332,0.10083333333333333,0.1848571428571429,0.09866666666666668,0.268,0.146,0.09523809523809523,0.6216,0.35,0.044,0.1111111111111111,0.0,0.15,0.0,0.1225,0.165,188,-0.4743942746666669,4.108781823439903,0.9992434050004556,1
diablo shrimp,0.5753846153846154,0.65,0.44666666666666666,0.5279166666666667,0.10085714285714284,0.16699999999999998,0.184,0.41600000000000004,0.06349206349206349,0.3184,0.1,0.07,0.2777777777777778,0.0,0.45,0.0,0.0875,0.1825,642,-9.285372258666664,3.81881580952577,0.6837824137580203,3
dis delicious deluxe deviled eggs,0.09384615384615384,0.05,0.31666666666666665,0.02625,0.012,0.002,0.004,0.064,0.0,0.0286,0.0,0.015,0.0,0.0,0.05,0.0,0.0075,0.0325,70,-0.1969017680000001,4.5095887543026105,0.9062914551523138,1
dont chicken out,0.2261538461538461,0.2,0.23666666666666664,0.2958333333333333,0.1742857142857143,0.033666666666666664,0.084,0.444,0.15873015873015872,0.1026,0.16666666666666666,0.034,0.16666666666666666,0.0,0.5,0.0,0.1,0.0625,260,-1.4338410546666658,4.154591190585878,0.7511864612420566,3
doreens big game sandwiches,0.4107692307692308,0.55,0.37,0.5320833333333334,0.10114285714285716,0.20666666666666667,0.22,0.718,0.31746031746031744,0.1504,0.2333333333333333,0.281,0.3333333333333333,0.0,0.4,0.0,0.0775,0.3275,646,-6.4284795853333305,3.965752006498888,0.5076675979443956,2
down home chicken,0.64,0.55,0.4233333333333333,0.22458333333333333,0.14914285714285713,0.115,0.044000000000000004,0.8759999999999999,0.19047619047619047,0.0342,0.016666666666666666,0.171,0.16666666666666666,0.0,1.1,0.5,0.1325,0.1875,697,-3.7794559626666677,3.864587678370234,0.5047894043027689,2
dragans leg of lamb with garlic and beer,0.3676923076923077,0.55,0.5566666666666666,0.11708333333333333,0.23342857142857146,0.08266666666666668,0.14400000000000002,0.91,0.09523809523809523,1.545,0.35,0.083,0.2777777777777778,0.0,1.15,0.5,0.155,0.08,514,-1.612263266666667,4.125306674460727,0.6913332244924454,2
duck adobo,0.07076923076923076,0.05,0.11333333333333333,0.6220833333333333,0.02828571428571429,0.021666666666666667,0.027999999999999997,0.226,0.06349206349206349,0.0008,0.06666666666666668,0.021,0.05555555555555555,0.0,0.15,0.0,0.0325,0.02,111,-2.701527004000001,3.9296205853818265,0.5062601677994566,0
dulac dirty rice,0.25999999999999995,0.3,0.18333333333333326,0.325,0.08571428571428573,0.10166666666666667,0.052000000000000005,0.336,0.19047619047619047,0.063,0.26666666666666666,0.021,0.1111111111111111,0.0,0.3,0.0,0.055,0.0325,341,-3.8566107733333332,4.181431187394934,0.7451387980335124,3
dynamite,0.3153846153846154,0.35,0.23,0.4833333333333333,0.27314285714285713,0.269,0.26,0.6579999999999999,0.3809523809523809,0.1988,0.5833333333333334,0.223,0.4444444444444444,0.0,0.75,0.0,0.1675,0.15,643,-4.862452244000002,4.216454395174406,0.9514814882362527,2
easiest yummiest meat loaf,0.19846153846153847,0.25,0.37,0.20666666666666667,0.07114285714285715,0.060333333333333336,0.096,0.374,0.06349206349206349,0.0162,0.0,0.033,0.16666666666666666,0.0,0.35,0.0,0.1,0.0475,265,-1.958648456,4.2669046405443725,0.501246516178845,3
easy a la king,0.2461538461538461,0.35,0.39,0.41541666666666666,0.2657142857142857,0.06933333333333333,0.14400000000000002,0.88,0.3809523809523809,1.7180000000000002,0.1,0.37,0.2222222222222222,0.0,1.3,0.5,0.2975,0.31,401,-1.3816431733333332,4.099108137131363,0.5923337740700861,3
easy bake risotto,0.2107692307692308,0.2,0.06666666666666668,0.17375,0.02657142857142857,0.22166666666666668,0.084,0.27,0.06349206349206349,0.1366,0.11666666666666667,0.16,0.05555555555555555,0.0,0.1,0.0,0.0375,0.0475,464,-3.111237308,4.338219203160119,0.9478813916259534,1
easy baked bbq pork chops,0.06923076923076922,0.1,0.12,0.23,0.12257142857142855,0.076,0.024,0.308,0.6349206349206349,0.101,0.13333333333333333,0.032,0.05555555555555555,0.0,0.3,0.0,0.055,0.0275,189,-1.1660470466666664,4.00194417527025,0.9476249805153952,1
easy baked fish,0.2092307692307692,0.4,0.3033333333333333,0.2645833333333333,0.1637142857142857,0.12733333333333335,0.152,0.542,0.19047619047619047,0.4756,0.8833333333333333,0.054000000000000006,0.16666666666666666,0.0,0.5,0.0,0.195,0.35,393,-3.1119064613333323,4.3924122821743,0.8587210966034329,3
easy barbeque beef tenderloin steak,0.8553846153846154,1.0,0.69,0.16291666666666665,0.25685714285714284,0.0033333333333333327,0.004,1.222,0.0,0.0,0.016666666666666666,0.025,0.4444444444444444,0.0,1.0,0.5,0.1575,0.0375,771,-5.073695833333332,4.311635775048665,0.9999999954926686,2
easy chicken veracruz,0.19692307692307687,0.1,0.19666666666666666,0.3608333333333333,0.10257142857142858,0.05466666666666666,0.14800000000000002,0.502,0.25396825396825395,0.2394,1.1333333333333333,0.035,0.05555555555555555,0.0,0.6,0.0,0.0875,0.07,281,-0.6339937386666669,4.11207135073073,0.8692866200934415,3
easy elegant baked fish,0.4430769230769231,0.55,0.4566666666666666,0.13916666666666666,0.20742857142857146,0.011,0.055999999999999994,0.716,0.0,0.0958,0.38333333333333336,0.042,0.05555555555555555,0.6666666666666666,0.6,0.0,0.1425,0.065,415,-2.4954862706666683,4.066987298107781,0.6864490211649081,2
easy lamb shawarma,0.3953846153846154,0.4,0.26666666666666666,0.2945833333333333,0.18857142857142856,0.2353333333333333,0.132,0.718,0.2222222222222222,0.0688,0.18333333333333326,0.238,0.2777777777777778,0.6666666666666666,0.85,0.0,0.165,0.3475,665,-3.8454753440000013,3.7381032200103053,0.7448146111247164,3
easy leg of lamb,0.3046153846153846,0.4,0.42,0.03875,0.138,0.011333333333333329,0.016,0.728,0.0,0.0052,0.05,0.031,0.16666666666666666,0.0,0.8,0.0,0.09,0.07,346,-0.07956227600000082,4.140027761314681,0.9899672571855037,0
easy lemon garlic chicken,0.16923076923076924,0.1,0.32666666666666666,0.13541666666666666,0.09228571428571428,0.008333333333333333,0.004,0.718,0.031746031746031744,0.0054,0.13333333333333333,0.024,0.05555555555555555,0.0,1.15,0.5,0.0875,0.0175,260,2.380937681333333,3.7890227771353566,0.9997740198939356,0
easy mac n cheese,0.22923076923076924,0.35,0.12,0.34541666666666665,0.042857142857142864,0.08633333333333333,0.06,0.21600000000000005,0.09523809523809523,0.049,0.0,0.13699999999999998,0.05555555555555555,0.0,0.15,0.0,0.0375,0.125,284,-4.730883453333333,4.24361776031737,0.726316502053004,0
easy mediterranean baked chicken breast,0.5,0.25,0.43,0.07958333333333334,0.126,0.011666666666666669,0.016,0.948,0.031746031746031744,0.0142,0.25,0.037000000000000005,0.1111111111111111,0.0,1.5,0.5,0.12,0.03,501,1.575052637333333,4.171047646153472,0.8735932680498618,0
easy one pan taco skillet,0.4369230769230769,0.45,0.21,0.5370833333333334,0.08571428571428573,0.251,0.168,0.536,0.06349206349206349,0.0534,0.03333333333333333,0.243,0.16666666666666666,0.0,0.35,0.0,0.2525,0.07,663,-6.911397725333332,4.36283135437829,0.9127269713117622,3
easy red pasta sauce,0.16307692307692306,0.05,0.0,0.16875,0.048285714285714286,0.13733333333333336,0.14800000000000002,0.14800000000000002,0.2857142857142857,0.1482,0.2,0.071,0.16666666666666666,0.0,0.15,0.0,0.0125,0.11,284,-1.6453736159999999,4.466305661537893,0.9999817246637448,1
easy rice breakfast treat,0.047692307692307694,0.1,0.03333333333333333,0.021666666666666667,0.07400000000000001,0.2363333333333333,0.04,0.192,0.3809523809523809,0.0464,0.0,0.16699999999999998,0.16666666666666666,0.0,0.25,0.0,0.0975,0.3175,357,-1.6501597320000008,4.311635775048665,0.9999957317025014,1
easy shrimp lo mein,0.03384615384615385,0.05,0.5766666666666667,0.3020833333333333,0.12542857142857142,0.06266666666666666,0.192,0.466,0.0,1.1928,0.2333333333333333,0.067,0.2222222222222222,0.0,0.45,0.0,0.1575,0.0975,184,0.22013636933333275,4.319556025655322,0.7861374163749908,1
easy slow cooker ribs,0.68,0.8,0.5866666666666667,0.3925,0.154,0.14233333333333334,0.06,0.748,0.9206349206349206,0.0556,0.03333333333333333,0.077,0.1111111111111111,0.6666666666666666,0.65,0.5,0.0875,0.02,719,-8.832293028000002,4.3256947926056055,0.9999531556779419,2
easy sriracha noodles,0.11692307692307692,0.15,0.18,0.19708333333333333,0.046285714285714284,0.14,0.10400000000000001,0.16399999999999998,0.031746031746031744,0.1448,0.03333333333333333,0.029,0.16666666666666666,0.6666666666666666,0.3,0.0,0.085,0.3275,270,-2.5141030573333327,4.412753851993573,0.6542324440491573,1
easy taco pie,0.54,0.85,0.32666666666666666,0.5908333333333333,0.15457142857142858,0.11166666666666666,0.168,0.556,0.15873015873015872,0.1316,0.08333333333333333,0.289,0.2222222222222222,0.0,0.4,0.0,0.125,0.0575,570,-9.816075574666668,3.8752152251721768,0.6138682324373905,3
easy tomato chicken marsala,0.08923076923076922,0.05,0.22666666666666666,0.2675,0.2102857142857143,0.056,0.092,0.59,0.2857142857142857,0.0786,0.2833333333333333,0.09,0.2222222222222222,0.0,1.0,0.5,0.15,0.0425,252,1.1130250653333331,3.9526457679825016,0.8427614528363532,3
easy two ingredient pulled pork,0.24461538461538465,0.25,0.22333333333333333,0.5066666666666667,0.16114285714285714,0.217,0.10400000000000001,0.6,0.5079365079365079,0.0308,0.016666666666666666,0.142,0.2222222222222222,0.6666666666666666,0.6,0.0,0.1,0.21,536,-4.1188649040000005,4.018779991750533,0.7480713251946,3
easy weeknight creamy chicken alfredo,0.2476923076923077,0.35,0.34,0.185,0.07485714285714286,0.15366666666666667,0.1,0.816,0.031746031746031744,0.0562,0.0,0.14300000000000002,0.16666666666666666,0.0,0.9,0.0,0.1325,0.2675,505,-0.8927386560000001,4.256543692280122,0.9125376548838636,3
eggplant meatballs,0.30153846153846153,0.2,0.30666666666666664,0.32,0.21457142857142852,0.079,0.332,0.48,0.3492063492063492,0.4434,0.1,0.112,0.3333333333333333,0.0,0.5,0.5,0.1425,0.12,356,-1.9108960920000004,4.190636953473753,0.7216336416569546,3
eggplant roasted pepper and chicken pitas,0.28307692307692306,0.15,0.3133333333333333,0.7308333333333333,0.18571428571428567,0.2006666666666667,0.32799999999999996,0.46,0.25396825396825395,0.3278,0.06666666666666668,0.111,0.2222222222222222,0.6666666666666666,0.75,0.0,0.15,0.3175,492,-5.084954264000001,4.4783383035062645,0.5608483440131478,2
eggplant tacos,0.2769230769230769,0.15,0.0,0.08041666666666666,0.14657142857142855,0.07766666666666668,0.284,0.076,0.15873015873015872,0.263,0.18333333333333326,0.073,0.16666666666666666,0.0,0.1,0.0,0.13,0.12,255,-1.9675197733333327,4.307696570990491,0.9999991211549524,1
elegant chicken lasagna with white sauce,0.4584615384615385,0.55,0.2633333333333333,0.3929166666666667,0.10257142857142858,0.12766666666666665,0.084,0.544,0.09523809523809523,0.146,0.15,0.116,0.16666666666666666,0.0,0.65,0.0,0.105,0.215,529,-6.007248479999998,4.136196562445502,0.9112720416107466,3
evil turkey,0.3615384615384615,0.35,0.6533333333333333,0.0975,0.1957142857142857,0.006999999999999999,0.016,1.3519999999999999,0.0,0.0932,0.11666666666666667,0.068,0.2222222222222222,0.0,1.25,0.5,0.1525,0.045,529,3.387146784,4.2300088837693774,0.9837881028655059,2
ez pizza for kids,0.39384615384615385,0.55,0.2466666666666667,0.4583333333333333,0.06114285714285715,0.065,0.068,0.37799999999999995,0.06349206349206349,0.0616,0.05,0.2,0.1111111111111111,0.0,0.3,0.0,0.035,0.01,389,-6.610065474666666,4.066987298107781,0.7975204580266498,3
fabulous ground turkey meatloaf,0.3061538461538461,0.4,0.5066666666666667,0.8679166666666667,0.2757142857142857,0.10066666666666667,0.244,0.604,0.3492063492063492,0.1824,0.4833333333333333,0.113,0.2777777777777778,0.0,0.6,0.5,0.1925,0.14,405,-6.748869412000003,4.042611409338807,0.9728102566329581,2
farm ladys delicious chicken parmesan,0.2,0.25,0.29,0.4745833333333334,0.2022857142857143,0.16566666666666668,0.2,0.7959999999999999,0.4126984126984127,0.1534,0.05,0.34600000000000003,0.2222222222222222,0.0,1.3,0.5,0.18,0.2,486,-1.9562052253333349,4.427971175260256,0.5635112966294676,3
fast chicken over black beans and rice,0.1523076923076923,0.25,0.19333333333333333,0.26625,0.1682857142857143,0.18833333333333327,0.332,0.546,0.031746031746031744,0.0978,0.06666666666666668,0.185,0.2777777777777778,0.0,0.7,0.0,0.1775,0.45,429,-1.6785211973333338,4.423172013913999,0.5700675793356371,3
fettuccine bombay,0.23384615384615384,0.1,0.11666666666666667,0.1075,0.16,0.3303333333333333,0.324,0.628,0.2222222222222222,0.1982,0.21666666666666667,0.096,0.4444444444444444,0.6666666666666666,0.85,0.5,0.2025,0.555,668,-0.5738784493333333,3.949359556578154,0.9962603765609888,1
